,assists,decision,evenSaves,evenShotsAgainst,evenStrengthSavePercentage,game_id,goals,pim,powerPlaySavePercentage,powerPlaySaves,powerPlayShotsAgainst,savePercentage,saves,shortHandedSavePercentage,shortHandedSaves,shortHandedShotsAgainst,shots,timeOnIce
759,0,L,31,34,91.17647058823529,020355,0,0,100.0,2,2,91.66666666666666,33,,0,0,36,58:31
760,0,W,25,27,92.5925925925926,020355,0,0,,0,0,93.10344827586206,27,100.0,2,2,29,60:00
761,0,W,24,24,100.0,020356,0,0,100.0,5,5,100.0,33,100.0,4,4,33,59:57
762,0,L,26,31,83.87096774193549,020356,0,0,75.0,3,4,83.33333333333334,30,100.0,1,1,36,60:00
763,0,W,17,18,94.44444444444444,020357,0,0,75.0,3,4,90.9090909090909,20,,0,0,22,60:00
764,0,L,23,25,92.0,020357,0,0,50.0,1,2,89.28571428571429,25,100.0,1,1,28,58:29
765,0,W,25,26,96.15384615384616,020358,0,0,,0,0,96.55172413793103,28,100.0,3,3,29,59:53
766,0,L,15,17,88.23529411764706,020358,0,0,80.0,4,5,76.92307692307693,20,25.0,1,4,26,44:03
767,0,,1,1,100.0,020358,0,0,,0,0,100.0,1,,0,0,1,15:57
768,0,L,26,30,86.66666666666667,020359,0,0,75.0,3,4,85.71428571428571,30,100.0,1,1,35,60:00
769,0,W,29,31,93.54838709677419,020359,0,0,100.0,4,4,94.28571428571428,33,,0,0,35,59:53
770,0,W,14,15,93.33333333333333,020360,0,0,75.0,3,4,89.47368421052632,17,,0,0,19,60:00
771,0,L,17,19,89.47368421052632,020360,0,0,83.33333333333334,10,12,87.5,28,100.0,1,1,32,59:19
772,0,L,24,26,92.3076923076923,020361,0,0,66.66666666666666,2,3,90.0,27,100.0,1,1,30,59:11
773,0,W,27,28,96.42857142857143,020361,0,0,75.0,3,4,94.11764705882352,32,100.0,2,2,34,58:49
774,0,L,26,28,92.85714285714286,020362,0,0,50.0,1,2,90.0,27,,0,0,30,58:17
775,0,W,32,33,96.96969696969697,020362,0,0,83.33333333333334,5,6,95.0,38,100.0,1,1,40,60:00
776,0,W,23,25,92.0,020363,0,0,100.0,3,3,90.625,29,75.0,3,4,32,60:38
777,0,L,24,27,88.88888888888889,020363,0,0,75.0,3,4,88.23529411764706,30,100.0,3,3,34,61:28
778,0,L,16,18,88.88888888888889,020364,0,0,80.0,4,5,86.95652173913044,20,,0,0,23,57:49
779,0,W,26,27,96.29629629629629,020364,0,0,100.0,6,6,96.96969696969697,32,,0,0,33,60:00
780,0,L,21,24,87.5,020365,0,0,100.0,6,6,90.625,29,100.0,2,2,32,57:45
781,0,W,25,27,92.5925925925926,020365,0,0,100.0,1,1,93.54838709677419,29,100.0,3,3,31,60:00
782,0,,11,13,84.61538461538461,020366,0,0,50.0,1,2,81.25,13,100.0,1,1,16,20:00
783,0,L,10,13,76.92307692307693,020366,0,0,100.0,1,1,80.0,12,100.0,1,1,15,39:16
784,0,W,21,25,84.0,020366,0,0,66.66666666666666,2,3,84.375,27,100.0,4,4,32,60:00
785,0,L,24,27,88.88888888888889,020367,0,0,100.0,1,1,90.32258064516128,28,100.0,3,3,31,61:41
786,0,W,31,32,96.875,020367,0,0,83.33333333333334,5,6,94.73684210526315,36,,0,0,38,61:41
787,0,W,30,33,90.9090909090909,020368,0,0,,0,0,91.8918918918919,34,100.0,4,4,37,60:00
788,0,L,18,22,81.81818181818183,020368,0,0,100.0,2,2,83.33333333333334,20,,0,0,24,58:43
789,0,W,44,45,97.77777777777777,020369,0,0,100.0,4,4,97.95918367346938,48,,0,0,49,60:00
790,0,L,18,20,90.0,020369,0,0,100.0,2,2,90.9090909090909,20,,0,0,22,57:07
791,0,W,25,26,96.15384615384616,020370,0,0,100.0,7,7,97.14285714285714,34,100.0,2,2,35,60:00
792,0,L,18,20,90.0,020370,0,0,0.0,0,1,86.36363636363636,19,100.0,1,1,22,57:13
793,0,L,19,20,95.0,020371,0,0,50.0,2,4,88.0,22,100.0,1,1,25,57:32
794,0,W,33,35,94.28571428571428,020371,0,0,100.0,2,2,94.73684210526315,36,100.0,1,1,38,60:00
795,0,L,7,11,63.63636363636363,020372,0,0,100.0,3,3,71.42857142857143,10,,0,0,14,57:57
796,0,,16,18,88.88888888888889,020372,0,0,50.0,1,2,85.0,17,,0,0,20,40:00
797,0,W,5,5,100.0,020372,0,0,,0,0,100.0,5,,0,0,5,20:00
798,0,L,23,27,85.18518518518519,020373,0,0,100.0,2,2,86.66666666666667,26,100.0,1,1,30,57:52
799,0,W,21,23,91.30434782608695,020373,0,0,100.0,3,3,88.88888888888889,24,0.0,0,1,27,60:00
800,0,,10,12,83.33333333333334,020374,0,0,100.0,1,1,84.61538461538461,11,,0,0,13,20:00
801,0,W,20,23,86.95652173913044,020374,0,0,100.0,1,1,87.5,21,,0,0,24,60:00
802,0,L,23,28,82.14285714285714,020374,0,0,50.0,1,2,80.0,24,,0,0,30,40:00
803,0,L,27,28,96.42857142857143,020375,0,0,100.0,3,3,96.7741935483871,30,,0,0,31,62:42
804,0,W,26,26,100.0,020375,0,0,100.0,2,2,100.0,28,,0,0,28,62:42
805,0,L,23,25,92.0,020376,0,0,,0,0,92.0,23,,0,0,25,60:51
806,0,W,23,24,95.83333333333334,020376,0,0,100.0,4,4,96.96969696969697,32,100.0,5,5,33,60:21
807,0,W,28,29,96.55172413793103,020377,0,0,71.42857142857143,5,7,91.66666666666666,33,,0,0,36,60:00
808,0,L,25,29,86.20689655172413,020377,0,0,100.0,1,1,87.09677419354838,27,100.0,1,1,31,58:10
809,0,L,20,23,86.95652173913044,020378,0,0,100.0,2,2,88.0,22,,0,0,25,58:39
810,0,W,37,38,97.36842105263158,020378,0,0,80.0,4,5,95.45454545454545,42,100.0,1,1,44,60:00
811,0,W,31,32,96.875,020379,0,0,77.77777777777779,7,9,92.6829268292683,38,,0,0,41,60:00
812,0,L,19,21,90.47619047619048,020379,0,0,57.14285714285714,4,7,82.75862068965517,24,100.0,1,1,29,58:12
813,0,W,24,26,92.3076923076923,020380,0,0,83.33333333333334,5,6,90.9090909090909,30,100.0,1,1,33,59:53
814,0,L,23,26,88.46153846153845,020380,0,0,50.0,1,2,85.71428571428571,24,,0,0,28,60:10
815,0,W,22,24,91.66666666666666,020381,0,0,0.0,0,1,88.0,22,,0,0,25,60:00
816,0,L,20,25,80.0,020381,0,0,,0,0,80.0,20,,0,0,25,58:21
817,0,W,27,28,96.42857142857143,020382,0,0,100.0,1,1,96.55172413793103,28,,0,0,29,65:00
818,0,L,35,35,100.0,020382,0,0,0.0,0,1,97.22222222222221,35,,0,0,36,64:38
819,0,L,23,26,88.46153846153845,020383,0,0,50.0,1,2,86.20689655172413,25,100.0,1,1,29,57:58
820,0,W,23,25,92.0,020383,0,0,,0,0,92.0,23,,0,0,25,60:00
821,0,W,27,27,100.0,020384,0,0,,0,0,100.0,27,,0,0,27,60:00
822,0,L,29,32,90.625,020384,0,0,100.0,2,2,91.17647058823529,31,,0,0,34,60:00
823,0,L,30,34,88.23529411764706,020385,0,0,66.66666666666666,2,3,86.48648648648648,32,,0,0,37,58:17
824,0,W,17,21,80.95238095238095,020385,0,0,,0,0,81.81818181818183,18,100.0,1,1,22,60:00
825,0,L,20,22,90.9090909090909,020386,0,0,50.0,1,2,88.0,22,100.0,1,1,25,60:00
826,0,W,25,25,100.0,020386,0,0,100.0,1,1,100.0,29,100.0,3,3,29,60:00
827,0,L,24,29,82.75862068965517,020387,0,0,75.0,3,4,81.81818181818183,27,,0,0,33,58:15
828,0,W,24,29,82.75862068965517,020387,0,0,100.0,1,1,83.87096774193549,26,100.0,1,1,31,60:00
829,0,L,25,26,96.15384615384616,020388,0,0,75.0,6,8,91.17647058823529,31,,0,0,34,59:04
830,0,W,27,28,96.42857142857143,020388,0,0,75.0,3,4,93.75,30,,0,0,32,60:00
831,0,W,26,29,89.65517241379311,020389,0,0,100.0,7,7,91.66666666666666,33,,0,0,36,60:00
832,0,L,27,29,93.10344827586206,020389,0,0,0.0,0,1,87.09677419354838,27,0.0,0,1,31,58:51
833,0,W,18,19,94.73684210526315,020390,0,0,80.0,4,5,91.66666666666666,22,,0,0,24,62:15
834,1,L,34,35,97.14285714285714,020390,0,0,66.66666666666666,4,6,93.02325581395348,40,100.0,2,2,43,62:23
835,0,W,28,30,93.33333333333333,020391,0,0,100.0,4,4,91.66666666666666,33,50.0,1,2,36,60:00
836,0,L,19,21,90.47619047619048,020391,0,0,85.71428571428571,6,7,86.20689655172413,25,0.0,0,1,29,59:14
837,0,L,24,26,92.3076923076923,020392,0,0,100.0,2,2,93.10344827586206,27,100.0,1,1,29,61:15
838,0,W,15,16,93.75,020392,0,0,100.0,15,15,97.05882352941177,33,100.0,3,3,34,61:15
839,0,L,30,32,93.75,020393,0,0,75.0,3,4,91.8918918918919,34,100.0,1,1,37,61:20
840,0,W,21,22,95.45454545454545,020393,0,0,85.71428571428571,6,7,93.10344827586206,27,,0,0,29,61:34
841,0,W,13,14,92.85714285714286,020394,0,0,,0,0,92.85714285714286,13,,0,0,14,60:00
842,0,L,30,31,96.7741935483871,020394,0,0,66.66666666666666,2,3,94.28571428571428,33,100.0,1,1,35,59:07
843,0,W,32,33,96.96969696969697,020395,0,0,75.0,3,4,94.73684210526315,36,100.0,1,1,38,59:38
844,0,L,17,21,80.95238095238095,020395,0,0,75.0,3,4,80.76923076923077,21,100.0,1,1,26,59:47
845,0,W,19,20,95.0,020396,0,0,100.0,4,4,96.0,24,100.0,1,1,25,60:00
846,0,L,24,26,92.3076923076923,020396,0,0,100.0,1,1,92.5925925925926,25,,0,0,27,58:15
847,0,W,33,34,97.05882352941177,020397,0,2,75.0,3,4,95.0,38,100.0,2,2,40,59:10
848,0,L,15,17,88.23529411764706,020397,0,2,80.0,4,5,88.46153846153845,23,100.0,4,4,26,58:06
849,0,W,17,18,94.44444444444444,020398,0,0,75.0,3,4,90.9090909090909,20,,0,0,22,59:58
850,0,L,28,32,87.5,020398,0,0,87.5,7,8,87.8048780487805,36,100.0,1,1,41,59:50
851,0,L,31,34,91.17647058823529,020399,0,0,0.0,0,2,87.17948717948718,34,100.0,3,3,39,63:02
852,0,W,12,15,80.0,020399,0,0,90.0,9,10,85.18518518518519,23,100.0,2,2,27,63:12
853,0,L,32,36,88.88888888888889,020400,0,0,,0,0,89.47368421052632,34,100.0,2,2,38,64:33
854,0,W,34,36,94.44444444444444,020400,0,0,66.66666666666666,2,3,92.3076923076923,36,,0,0,39,64:43
855,0,W,24,26,92.3076923076923,020401,0,0,100.0,3,3,93.33333333333333,28,100.0,1,1,30,59:54
856,0,L,24,27,88.88888888888889,020401,0,0,100.0,2,2,89.65517241379311,26,,0,0,29,58:02
857,0,W,28,30,93.33333333333333,020402,0,0,,0,0,93.75,30,100.0,2,2,32,60:00
858,0,L,18,20,90.0,020402,0,0,100.0,4,4,88.0,22,0.0,0,1,25,58:54
859,0,L,15,18,83.33333333333334,020403,0,0,0.0,0,1,81.81818181818183,18,100.0,3,3,22,58:38
860,0,W,36,39,92.3076923076923,020403,0,0,100.0,2,2,92.6829268292683,38,,0,0,41,60:00
861,0,L,22,25,88.0,020404,0,0,66.66666666666666,2,3,86.20689655172413,25,100.0,1,1,29,59:57
862,0,W,19,20,95.0,020404,0,0,,0,0,90.47619047619048,19,0.0,0,1,21,60:00
863,0,L,25,30,83.33333333333334,020405,0,0,92.3076923076923,12,13,86.36363636363636,38,100.0,1,1,44,60:00
864,0,W,23,24,95.83333333333334,020405,0,0,100.0,1,1,96.15384615384616,25,100.0,1,1,26,59:49
865,0,L,23,25,92.0,020406,0,0,100.0,7,7,94.11764705882352,32,100.0,2,2,34,57:59
866,0,W,25,26,96.15384615384616,020406,0,0,100.0,3,3,96.875,31,100.0,3,3,32,59:46
867,0,W,15,17,88.23529411764706,020407,0,0,100.0,4,4,90.47619047619048,19,,0,0,21,46:41
868,0,L,17,21,80.95238095238095,020407,0,0,33.33333333333333,1,3,76.0,19,100.0,1,1,25,58:27
869,0,,8,10,80.0,020407,0,0,0.0,0,1,72.72727272727273,8,,0,0,11,13:19
870,0,L,34,36,94.44444444444444,020408,0,0,83.33333333333334,5,6,92.85714285714286,39,,0,0,42,65:00
871,0,W,15,18,83.33333333333334,020408,0,0,,0,0,84.21052631578947,16,100.0,1,1,19,65:00
872,0,L,23,25,92.0,020409,0,0,75.0,3,4,89.65517241379311,26,,0,0,29,57:32
873,0,W,37,38,97.36842105263158,020409,0,0,100.0,3,3,97.5609756097561,40,,0,0,41,59:57
874,0,L,26,26,100.0,020410,0,0,0.0,0,1,96.42857142857143,27,100.0,1,1,28,58:25
875,0,W,19,19,100.0,020410,0,0,100.0,5,5,100.0,24,,0,0,24,60:00
876,0,W,16,17,94.11764705882352,020411,0,0,75.0,3,4,91.66666666666666,22,100.0,3,3,24,59:55
877,1,L,29,30,96.66666666666667,020411,0,0,81.81818181818183,9,11,92.6829268292683,38,,0,0,41,58:37
878,0,W,28,28,100.0,020412,0,0,100.0,6,6,100.0,34,,0,0,34,60:00
879,0,L,25,26,96.15384615384616,020412,0,0,100.0,8,8,97.05882352941177,33,,0,0,34,58:55
880,0,,5,5,100.0,020413,0,0,0.0,0,1,83.33333333333334,5,,0,0,6,19:56
881,0,W,18,19,94.73684210526315,020413,0,0,100.0,7,7,96.29629629629629,26,100.0,1,1,27,60:00
882,0,L,15,18,83.33333333333334,020413,0,0,50.0,1,2,80.0,16,,0,0,20,39:57
883,0,W,17,18,94.44444444444444,020414,0,0,100.0,3,3,95.45454545454545,21,100.0,1,1,22,60:00
884,0,L,19,20,95.0,020414,0,0,80.0,4,5,92.0,23,,0,0,25,58:24
885,0,W,24,25,96.0,020415,0,2,100.0,4,4,96.55172413793103,28,,0,0,29,59:48
886,0,L,18,20,90.0,020415,0,0,75.0,3,4,87.5,21,,0,0,24,58:13
887,0,W,37,40,92.5,020416,0,0,100.0,1,1,92.6829268292683,38,,0,0,41,64:57
888,0,L,24,28,85.71428571428571,020416,0,0,100.0,1,1,86.66666666666667,26,100.0,1,1,30,64:57
889,0,W,30,30,100.0,020417,0,0,100.0,3,3,100.0,33,,0,0,33,59:50
890,0,L,28,31,90.32258064516128,020417,0,0,83.33333333333334,10,12,88.63636363636364,39,100.0,1,1,44,60:00
891,0,L,19,20,95.0,020418,0,0,66.66666666666666,2,3,91.30434782608695,21,,0,0,23,58:31
892,1,W,25,26,96.15384615384616,020418,0,0,100.0,2,2,96.42857142857143,27,,0,0,28,60:00
893,0,L,25,30,83.33333333333334,020419,0,0,50.0,1,2,81.25,26,,0,0,32,57:47
894,0,W,40,41,97.5609756097561,020419,0,0,66.66666666666666,2,3,93.33333333333333,42,0.0,0,1,45,60:00
895,1,W,12,15,80.0,020420,0,0,100.0,1,1,81.25,13,,0,0,16,40:00
896,0,L,14,19,73.68421052631578,020420,0,0,40.0,2,5,69.23076923076923,18,100.0,2,2,26,46:29
897,0,,1,2,50.0,020420,0,0,,0,0,50.0,1,,0,0,2,13:31
898,0,,9,11,81.81818181818183,020420,0,0,66.66666666666666,2,3,78.57142857142857,11,,0,0,14,20:00
899,0,L,31,36,86.11111111111111,020421,0,0,100.0,5,5,87.8048780487805,36,,0,0,41,60:00
900,0,W,22,24,91.66666666666666,020421,0,0,100.0,5,5,93.33333333333333,28,100.0,1,1,30,59:37
901,0,L,29,33,87.87878787878788,020422,0,0,100.0,1,1,85.71428571428571,30,0.0,0,1,35,65:00
902,0,W,18,23,78.26086956521739,020422,0,0,100.0,1,1,79.16666666666666,19,,0,0,24,65:00
903,0,W,23,25,92.0,020423,0,0,100.0,6,6,93.54838709677419,29,,0,0,31,60:00
904,0,L,24,24,100.0,020423,0,0,25.0,1,4,89.28571428571429,25,,0,0,28,59:19
905,0,W,19,22,86.36363636363636,020424,0,0,100.0,3,3,88.46153846153845,23,100.0,1,1,26,60:00
906,0,L,10,12,83.33333333333334,020424,0,0,83.33333333333334,10,12,85.18518518518519,23,100.0,3,3,27,58:57
907,0,L,13,13,100.0,020425,0,2,80.0,4,5,90.0,18,50.0,1,2,20,58:18
908,0,W,21,22,95.45454545454545,020425,0,0,100.0,2,2,96.15384615384616,25,100.0,2,2,26,60:00
909,0,L,28,30,93.33333333333333,020426,0,0,100.0,5,5,94.44444444444444,34,100.0,1,1,36,64:38
910,0,W,21,23,91.30434782608695,020426,0,0,100.0,5,5,93.33333333333333,28,100.0,2,2,30,63:59
911,0,L,25,28,89.28571428571429,020427,0,0,100.0,2,2,90.32258064516128,28,100.0,1,1,31,59:16
912,0,W,19,21,90.47619047619048,020427,0,0,100.0,5,5,92.5925925925926,25,100.0,1,1,27,60:00
913,0,L,17,21,80.95238095238095,020428,0,0,50.0,1,2,78.26086956521739,18,,0,0,23,60:00
914,0,W,36,36,100.0,020428,0,0,66.66666666666666,2,3,97.5,39,100.0,1,1,40,60:00
915,0,W,23,27,85.18518518518519,020429,0,0,100.0,4,4,87.09677419354838,27,,0,0,31,62:32
916,0,L,24,29,82.75862068965517,020429,0,0,100.0,2,2,84.375,27,100.0,1,1,32,62:48
917,0,L,26,29,89.65517241379311,020430,0,0,100.0,4,4,88.88888888888889,32,66.66666666666666,2,3,36,58:20
918,0,W,25,26,96.15384615384616,020430,0,0,87.5,7,8,94.28571428571428,33,100.0,1,1,35,60:00
919,0,W,18,21,85.71428571428571,020431,0,0,100.0,5,5,88.46153846153845,23,,0,0,26,60:10
920,0,L,18,22,81.81818181818183,020431,0,0,100.0,5,5,86.66666666666667,26,100.0,3,3,30,59:43
921,0,L,13,17,76.47058823529412,020432,0,0,75.0,3,4,76.19047619047619,16,,0,0,21,39:43
922,0,,6,7,85.71428571428571,020432,0,0,,0,0,85.71428571428571,6,,0,0,7,20:00
923,0,W,18,19,94.73684210526315,020432,0,0,100.0,3,3,91.66666666666666,22,50.0,1,2,24,60:00
924,0,L,32,36,88.88888888888889,020433,0,0,100.0,6,6,90.47619047619048,38,,0,0,42,59:55
925,0,W,15,16,93.75,020433,0,0,66.66666666666666,2,3,90.47619047619048,19,100.0,2,2,21,59:57
926,0,L,25,27,92.5925925925926,020434,0,0,100.0,2,2,90.0,27,0.0,0,1,30,58:32
927,0,W,29,31,93.54838709677419,020434,0,2,100.0,4,4,94.28571428571428,33,,0,0,35,59:56
928,0,W,21,21,100.0,020435,0,0,100.0,9,9,100.0,31,100.0,1,1,31,60:00
929,0,L,13,15,86.66666666666667,020435,0,0,100.0,4,4,90.0,18,100.0,1,1,20,56:40
930,1,W,26,28,92.85714285714286,020436,0,0,,0,0,93.10344827586206,27,100.0,1,1,29,60:00
931,0,L,25,28,89.28571428571429,020436,0,0,,0,0,89.28571428571429,25,,0,0,28,58:16
932,0,L,18,21,85.71428571428571,020437,0,0,75.0,3,4,84.0,21,,0,0,25,40:00
933,0,W,25,28,89.28571428571429,020437,0,0,100.0,1,1,89.65517241379311,26,,0,0,29,60:00
934,0,,2,3,66.66666666666666,020437,0,0,100.0,2,2,80.0,4,,0,0,5,18:53
935,0,W,29,32,90.625,020438,0,0,100.0,3,3,91.42857142857143,32,,0,0,35,59:43
936,0,L,28,31,90.32258064516128,020438,0,0,50.0,1,2,88.88888888888889,32,100.0,3,3,36,57:15
937,0,L,25,29,86.20689655172413,020439,0,2,80.0,4,5,85.29411764705883,29,,0,0,34,58:03
938,0,W,28,31,90.32258064516128,020439,0,0,,0,0,90.625,29,100.0,1,1,32,60:00
939,0,W,37,39,94.87179487179486,020440,0,0,100.0,4,4,95.34883720930233,41,,0,0,43,60:00
940,0,L,25,28,89.28571428571429,020440,0,0,100.0,2,2,90.0,27,,0,0,30,58:01
941,0,W,22,22,100.0,020441,0,0,100.0,4,4,100.0,26,,0,0,26,60:00
942,0,L,22,22,100.0,020441,0,0,66.66666666666666,2,3,96.29629629629629,26,100.0,2,2,27,57:50
943,0,L,3,6,50.0,020442,0,0,,0,0,50.0,3,,0,0,6,8:42
944,0,,19,23,82.6086956521739,020442,0,0,100.0,3,3,84.61538461538461,22,,0,0,26,51:18
945,0,W,28,30,93.33333333333333,020442,0,0,100.0,3,3,93.93939393939394,31,,0,0,33,60:00
946,0,W,12,12,100.0,020443,0,2,100.0,4,4,94.73684210526315,18,66.66666666666666,2,3,19,60:00
947,0,L,26,29,89.65517241379311,020443,0,0,100.0,6,6,91.42857142857143,32,,0,0,35,58:59
948,0,W,27,29,93.10344827586206,020444,0,0,,0,0,93.33333333333333,28,100.0,1,1,30,60:00
949,0,L,26,31,83.87096774193549,020444,0,0,100.0,7,7,85.36585365853658,35,66.66666666666666,2,3,41,60:00
950,0,L,19,23,82.6086956521739,020445,0,0,50.0,1,2,80.0,20,,0,0,25,60:00
951,0,W,25,26,96.15384615384616,020445,0,0,100.0,4,4,96.66666666666667,29,,0,0,30,60:00
952,0,W,25,27,92.5925925925926,020446,0,0,75.0,3,4,90.625,29,100.0,1,1,32,59:51
953,0,L,17,22,77.27272727272727,020446,0,0,80.0,4,5,78.57142857142857,22,100.0,1,1,28,46:10
954,0,,4,4,100.0,020446,0,0,,0,0,100.0,4,,0,0,4,13:47
955,0,W,29,30,96.66666666666667,020447,0,0,100.0,6,6,97.22222222222221,35,,0,0,36,61:20
956,0,L,18,19,94.73684210526315,020447,0,0,87.5,7,8,93.10344827586206,27,100.0,2,2,29,61:20
957,0,W,18,20,90.0,020448,0,0,100.0,3,3,92.0,23,100.0,2,2,25,59:52
958,0,L,13,15,86.66666666666667,020448,0,0,75.0,3,4,84.21052631578947,16,,0,0,19,57:56
959,0,L,16,20,80.0,020449,0,0,66.66666666666666,2,3,78.26086956521739,18,,0,0,23,27:59
960,0,,13,14,92.85714285714286,020449,0,0,0.0,0,1,86.66666666666667,13,,0,0,15,32:01
961,0,W,27,28,96.42857142857143,020449,0,0,100.0,1,1,96.66666666666667,29,100.0,1,1,30,60:00
962,0,L,20,23,86.95652173913044,020450,0,0,100.0,1,1,84.61538461538461,22,50.0,1,2,26,65:00
963,0,W,21,23,91.30434782608695,020450,0,0,71.42857142857143,5,7,87.09677419354838,27,100.0,1,1,31,65:00
964,0,W,18,18,100.0,020451,0,0,100.0,9,9,100.0,28,100.0,1,1,28,59:40
965,0,L,10,13,76.92307692307693,020451,0,0,,0,0,76.92307692307693,10,,0,0,13,20:00
966,0,,11,12,91.66666666666666,020451,0,0,100.0,2,2,93.33333333333333,14,100.0,1,1,15,40:00
967,0,W,17,19,89.47368421052632,020452,0,0,0.0,0,1,85.0,17,,0,0,20,60:00
968,0,L,26,30,86.66666666666667,020452,0,0,100.0,2,2,87.5,28,,0,0,32,59:10
969,0,W,23,25,92.0,020453,0,0,,0,0,92.5925925925926,25,100.0,2,2,27,60:00
970,0,L,19,23,82.6086956521739,020453,0,0,100.0,1,1,83.33333333333334,20,,0,0,24,59:27
971,0,,10,13,76.92307692307693,020454,0,0,100.0,2,2,80.0,12,,0,0,15,45:54
972,0,W,19,20,95.0,020454,0,0,100.0,2,2,95.65217391304348,22,100.0,1,1,23,60:00
973,0,L,3,6,50.0,020454,0,0,,0,0,50.0,3,,0,0,6,14:06
974,0,L,6,8,75.0,020455,0,0,50.0,1,2,70.0,7,,0,0,10,27:31
975,0,,17,18,94.44444444444444,020455,0,0,66.66666666666666,4,6,84.0,21,0.0,0,1,25,32:29
976,0,W,24,25,96.0,020455,0,0,100.0,8,8,97.2972972972973,36,100.0,4,4,37,59:38
977,0,L,34,35,97.14285714285714,020456,0,0,83.33333333333334,5,6,95.45454545454545,42,100.0,3,3,44,63:07
978,0,W,21,22,95.45454545454545,020456,0,0,100.0,5,5,96.42857142857143,27,100.0,1,1,28,63:07
979,0,L,18,21,85.71428571428571,020457,0,0,100.0,6,6,89.28571428571429,25,100.0,1,1,28,59:11
980,0,W,22,23,95.65217391304348,020457,0,0,93.33333333333333,14,15,94.87179487179486,37,100.0,1,1,39,60:00
981,0,,20,23,86.95652173913044,020458,0,0,75.0,3,4,85.18518518518519,23,,0,0,27,47:10
982,0,L,32,37,86.48648648648648,020458,0,0,,0,0,86.48648648648648,32,,0,0,37,63:11
983,0,W,7,8,87.5,020458,0,0,,0,0,87.5,7,,0,0,8,17:47
984,0,W,19,19,100.0,020459,0,0,100.0,2,2,100.0,24,100.0,3,3,24,60:00
985,0,L,18,19,94.73684210526315,020459,0,0,100.0,10,10,96.66666666666667,29,100.0,1,1,30,58:48
986,0,W,15,15,100.0,020460,0,0,66.66666666666666,4,6,91.66666666666666,22,100.0,3,3,24,59:51
987,0,L,18,21,85.71428571428571,020460,0,0,100.0,6,6,88.88888888888889,24,,0,0,27,59:27
988,0,L,18,19,94.73684210526315,020461,0,0,100.0,5,5,95.83333333333334,23,,0,0,24,64:35
989,0,W,19,20,95.0,020461,0,0,100.0,5,5,96.15384615384616,25,100.0,1,1,26,65:00
990,0,W,40,41,97.5609756097561,020462,0,0,100.0,1,1,97.67441860465115,42,100.0,1,1,43,60:00
991,0,L,16,19,84.21052631578947,020462,0,0,100.0,2,2,85.71428571428571,18,,0,0,21,57:24
992,0,L,24,27,88.88888888888889,020463,0,0,75.0,6,8,85.71428571428571,30,,0,0,35,58:27
993,0,W,22,25,88.0,020463,0,0,,0,0,88.46153846153845,23,100.0,1,1,26,60:00
994,0,W,20,22,90.9090909090909,020464,0,0,100.0,2,2,91.66666666666666,22,,0,0,24,60:00
995,0,L,28,32,87.5,020464,0,0,50.0,1,2,85.29411764705883,29,,0,0,34,60:00
996,0,W,28,30,93.33333333333333,020465,0,0,66.66666666666666,2,3,90.9090909090909,30,,0,0,33,60:00
997,0,L,19,23,82.6086956521739,020465,0,0,100.0,2,2,84.61538461538461,22,100.0,1,1,26,58:46
998,0,W,20,23,86.95652173913044,020466,0,0,100.0,6,6,89.65517241379311,26,,0,0,29,61:43
999,0,L,30,32,93.75,020466,0,0,85.71428571428571,12,14,91.48936170212765,43,100.0,1,1,47,61:36
1000,0,,9,10,90.0,020467,0,0,,0,0,90.0,9,,0,0,10,29:54
1001,0,L,8,11,72.72727272727273,020467,0,0,50.0,2,4,66.66666666666666,10,,0,0,15,30:06
1002,0,W,33,35,94.28571428571428,020467,0,0,100.0,1,1,94.5945945945946,35,100.0,1,1,37,60:00
1003,0,L,21,25,84.0,020468,0,0,100.0,3,3,86.20689655172413,25,100.0,1,1,29,59:27
1004,0,W,21,21,100.0,020468,0,0,88.88888888888889,8,9,96.66666666666667,29,,0,0,30,60:00
1005,0,W,31,33,93.93939393939394,020469,0,0,100.0,1,1,94.44444444444444,34,100.0,2,2,36,60:00
1006,0,L,19,22,86.36363636363636,020469,0,0,100.0,2,2,88.0,22,100.0,1,1,25,58:09
1007,0,L,26,30,86.66666666666667,020470,0,0,100.0,3,3,87.87878787878788,29,,0,0,33,58:51
1008,0,W,21,24,87.5,020470,0,0,100.0,1,1,88.0,22,,0,0,25,60:00
1009,0,L,29,32,90.625,020471,0,0,100.0,3,3,91.66666666666666,33,100.0,1,1,36,58:13
1010,0,W,24,25,96.0,020471,0,0,100.0,1,1,96.15384615384616,25,,0,0,26,60:00
1011,0,W,25,26,96.15384615384616,020472,0,0,100.0,2,2,96.66666666666667,29,100.0,2,2,30,60:00
1012,0,,9,9,100.0,020472,0,0,,0,0,100.0,9,,0,0,9,13:50
1013,0,L,15,17,88.23529411764706,020472,0,0,20.0,1,5,69.56521739130434,16,0.0,0,1,23,46:10
1014,0,L,21,23,91.30434782608695,020473,0,0,70.0,7,10,84.84848484848484,28,,0,0,33,58:09
1015,0,W,26,29,89.65517241379311,020473,0,0,100.0,5,5,91.42857142857143,32,100.0,1,1,35,59:53
1016,0,,12,14,85.71428571428571,020474,0,0,75.0,3,4,83.33333333333334,15,,0,0,18,33:37
1017,0,W,28,31,90.32258064516128,020474,0,0,91.66666666666666,11,12,90.69767441860465,39,,0,0,43,60:00
